word,provinceWord,provinceId,areaWords,areaId,local_district,sub_district,zip_code
สวรรคโลก > เมืองบางยม > 64110,สุโขทัย,64,สุโขทัย เขต 3,3,สวรรคโลก,เมืองบางยม,64110
สวรรคโลก > เมืองสวรรคโลก > 64110,สุโขทัย,64,สุโขทัย เขต 3,3,สวรรคโลก,เมืองสวรรคโลก,64110
กงไกรลาศ > กง > 64170,สุโขทัย,64,สุโขทัย เขต 2,2,กงไกรลาศ,กง,64170
กงไกรลาศ > ดงเดือย > 64170,สุโขทัย,64,สุโขทัย เขต 2,2,กงไกรลาศ,ดงเดือย,64170
กงไกรลาศ > ท่าฉนวน > 64170,สุโขทัย,64,สุโขทัย เขต 2,2,กงไกรลาศ,ท่าฉนวน,64170
กงไกรลาศ > บ้านกร่าง > 64170,สุโขทัย,64,สุโขทัย เขต 2,2,กงไกรลาศ,บ้านกร่าง,64170
กงไกรลาศ > ป่าแฝก > 64170,สุโขทัย,64,สุโขทัย เขต 2,2,กงไกรลาศ,ป่าแฝก,64170
กงไกรลาศ > หนองตูม > 64170,สุโขทัย,64,สุโขทัย เขต 2,2,กงไกรลาศ,หนองตูม,64170
กงไกรลาศ > ไกรนอก > 64170,สุโขทัย,64,สุโขทัย เขต 2,2,กงไกรลาศ,ไกรนอก,64170
คีรีมาศ > ทุ่งยางเมือง > 64160,สุโขทัย,64,สุโขทัย เขต 2,2,คีรีมาศ,ทุ่งยางเมือง,64160
คีรีมาศ > ทุ่งหลวง > 64160,สุโขทัย,64,สุโขทัย เขต 2,2,คีรีมาศ,ทุ่งหลวง,64160
คีรีมาศ > นาเชิงคีรี > 64160,สุโขทัย,64,สุโขทัย เขต 2,2,คีรีมาศ,นาเชิงคีรี,64160
คีรีมาศ > บ้านน้ำพุ > 64160,สุโขทัย,64,สุโขทัย เขต 2,2,คีรีมาศ,บ้านน้ำพุ,64160
คีรีมาศ > บ้านป้อม > 64160,สุโขทัย,64,สุโขทัย เขต 2,2,คีรีมาศ,บ้านป้อม,64160
คีรีมาศ > ศรีคีรีมาศ > 64160,สุโขทัย,64,สุโขทัย เขต 2,2,คีรีมาศ,ศรีคีรีมาศ,64160
คีรีมาศ > สามพวง > 64160,สุโขทัย,64,สุโขทัย เขต 2,2,คีรีมาศ,สามพวง,64160
คีรีมาศ > หนองกระดิ่ง > 64160,สุโขทัย,64,สุโขทัย เขต 2,2,คีรีมาศ,หนองกระดิ่ง,64160
คีรีมาศ > หนองจิก > 64160,สุโขทัย,64,สุโขทัย เขต 2,2,คีรีมาศ,หนองจิก,64160
คีรีมาศ > โตนด > 64160,สุโขทัย,64,สุโขทัย เขต 2,2,คีรีมาศ,โตนด,64160
บ้านด่านลานหอย > ตลิ่งชัน > 64140,สุโขทัย,64,สุโขทัย เขต 2,2,บ้านด่านลานหอย,ตลิ่งชัน,64140
บ้านด่านลานหอย > บ้านด่าน > 64140,สุโขทัย,64,สุโขทัย เขต 2,2,บ้านด่านลานหอย,บ้านด่าน,64140
บ้านด่านลานหอย > ลานหอย > 64140,สุโขทัย,64,สุโขทัย เขต 2,2,บ้านด่านลานหอย,ลานหอย,64140
บ้านด่านลานหอย > วังตะคร้อ > 64140,สุโขทัย,64,สุโขทัย เขต 2,2,บ้านด่านลานหอย,วังตะคร้อ,64140
บ้านด่านลานหอย > วังน้ำขาว > 64140,สุโขทัย,64,สุโขทัย เขต 2,2,บ้านด่านลานหอย,วังน้ำขาว,64140
บ้านด่านลานหอย > วังลึก > 64140,สุโขทัย,64,สุโขทัย เขต 2,2,บ้านด่านลานหอย,วังลึก,64140
บ้านด่านลานหอย > หนองหญ้าปล้อง > 64140,สุโขทัย,64,สุโขทัย เขต 2,2,บ้านด่านลานหอย,หนองหญ้าปล้อง,64140
เมืองนครราชสีมา > หนองไผ่ล้อม > 30000,นครราชสีมา,30,นครราชสีมา เขต 1,1,เมืองนครราชสีมา,หนองไผ่ล้อม,30000
เมืองนครราชสีมา > โพธิ์กลาง > 30000,นครราชสีมา,30,นครราชสีมา เขต 1,1,เมืองนครราชสีมา,โพธิ์กลาง,30000
เมืองนครราชสีมา > ในเมือง > 30000,นครราชสีมา,30,นครราชสีมา เขต 1,1,เมืองนครราชสีมา,ในเมือง,30000
ปากช่อง > กลางดง > 30320,นครราชสีมา,30,นครราชสีมา เขต 14,14,ปากช่อง,กลางดง,30320
ปากช่อง > ขนงพระ > 30130,นครราชสีมา,30,นครราชสีมา เขต 14,14,ปากช่อง,ขนงพระ,30130
ปากช่อง > จันทึก > 30130,นครราชสีมา,30,นครราชสีมา เขต 14,14,ปากช่อง,จันทึก,30130
ปากช่อง > ปากช่อง > 30130,นครราชสีมา,30,นครราชสีมา เขต 14,14,ปากช่อง,ปากช่อง,30130
ปากช่อง > พญาเย็น > 30320,นครราชสีมา,30,นครราชสีมา เขต 14,14,ปากช่อง,พญาเย็น,30320
ปากช่อง > หนองน้ำแดง > 30130,นครราชสีมา,30,นครราชสีมา เขต 14,14,ปากช่อง,หนองน้ำแดง,30130
ปากช่อง > หนองสาหร่าย > 30130,นครราชสีมา,30,นครราชสีมา เขต 14,14,ปากช่อง,หนองสาหร่าย,30130
ปากช่อง > หมูสี > 30130,นครราชสีมา,30,นครราชสีมา เขต 14,14,ปากช่อง,หมูสี,30130
ชุมพวง > ขุย > 30270,นครราชสีมา,30,นครราชสีมา เขต 8,8,ชุมพวง,ขุย,30270
ชุมพวง > ชุมพวง > 30270,นครราชสีมา,30,นครราชสีมา เขต 8,8,ชุมพวง,ชุมพวง,30270
ชุมพวง > ช่องแมว > 30270,นครราชสีมา,30,นครราชสีมา เขต 8,8,ชุมพวง,ช่องแมว,30270
ชุมพวง > ท่าลาด > 30270,นครราชสีมา,30,นครราชสีมา เขต 8,8,ชุมพวง,ท่าลาด,30270
ชุมพวง > บ้านยาง > 30270,นครราชสีมา,30,นครราชสีมา เขต 8,8,ชุมพวง,บ้านยาง,30270
ชุมพวง > ประสุข > 30270,นครราชสีมา,30,นครราชสีมา เขต 8,8,ชุมพวง,ประสุข,30270
ชุมพวง > สาหร่าย > 30270,นครราชสีมา,30,นครราชสีมา เขต 8,8,ชุมพวง,สาหร่าย,30270
ชุมพวง > หนองหลัก > 30270,นครราชสีมา,30,นครราชสีมา เขต 8,8,ชุมพวง,หนองหลัก,30270
ชุมพวง > โนนยอ > 30270,นครราชสีมา,30,นครราชสีมา เขต 8,8,ชุมพวง,โนนยอ,30270
ชุมพวง > โนนรัง > 30270,นครราชสีมา,30,นครราชสีมา เขต 8,8,ชุมพวง,โนนรัง,30270
ชุมพวง > ไพล > 30270,นครราชสีมา,30,นครราชสีมา เขต 8,8,ชุมพวง,ไพล,30270
พิมาย > กระชอน > 30110,นครราชสีมา,30,นครราชสีมา เขต 8,8,พิมาย,กระชอน,30110
พิมาย > ดงใหญ่ > 30110,นครราชสีมา,30,นครราชสีมา เขต 8,8,พิมาย,ดงใหญ่,30110
พิมาย > ธารละหลอด > 30110,นครราชสีมา,30,นครราชสีมา เขต 8,8,พิมาย,ธารละหลอด,30110
พิมาย > นิคมสร้างตนเอง > 30110,นครราชสีมา,30,นครราชสีมา เขต 8,8,พิมาย,นิคมสร้างตนเอง,30110
พิมาย > รังกาใหญ่ > 30110,นครราชสีมา,30,นครราชสีมา เขต 8,8,พิมาย,รังกาใหญ่,30110
พิมาย > หนองระเวียง > 30110,นครราชสีมา,30,นครราชสีมา เขต 8,8,พิมาย,หนองระเวียง,30110
พิมาย > โบสถ์ > 30110,นครราชสีมา,30,นครราชสีมา เขต 8,8,พิมาย,โบสถ์,30110
พิมาย > ในเมือง > 30110,นครราชสีมา,30,นครราชสีมา เขต 8,8,พิมาย,ในเมือง,30110
ทองผาภูมิ > ชะแล > 71180,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ทองผาภูมิ,ชะแล,71180
ทองผาภูมิ > ท่าขนุน > 71180,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ทองผาภูมิ,ท่าขนุน,71180
ทองผาภูมิ > ปิล๊อก > 71180,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ทองผาภูมิ,ปิล๊อก,71180
ทองผาภูมิ > ลิ่นถิ่น > 71180,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ทองผาภูมิ,ลิ่นถิ่น,71180
ทองผาภูมิ > สหกรณ์นิคม > 71180,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ทองผาภูมิ,สหกรณ์นิคม,71180
ทองผาภูมิ > หินดาด > 71180,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ทองผาภูมิ,หินดาด,71180
ทองผาภูมิ > ห้วยเขย่ง > 71180,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ทองผาภูมิ,ห้วยเขย่ง,71180
ไทรโยค > ท่าเสา > 71150,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ไทรโยค,ท่าเสา,71150
ไทรโยค > บ้องตี้ > 71150,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ไทรโยค,บ้องตี้,71150
ไทรโยค > ลุ่มสุ่ม > 71150,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ไทรโยค,ลุ่มสุ่ม,71150
ไทรโยค > วังกระแจะ > 71150,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ไทรโยค,วังกระแจะ,71150
ไทรโยค > ศรีมงคล > 71150,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ไทรโยค,ศรีมงคล,71150
ไทรโยค > สิงห์ > 71150,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ไทรโยค,สิงห์,71150
ไทรโยค > ไทรโยค > 71150,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ไทรโยค,ไทรโยค,71150
เมืองกาญจนบุรี > บ้านเก่า > 71000,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,เมืองกาญจนบุรี,บ้านเก่า,71000
ศรีสวัสดิ์ > ด่านแม่แฉลบ > 71250,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ศรีสวัสดิ์,ด่านแม่แฉลบ,71250
ศรีสวัสดิ์ > ท่ากระดาน > 71250,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ศรีสวัสดิ์,ท่ากระดาน,71250
ศรีสวัสดิ์ > นาสวน > 71250,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ศรีสวัสดิ์,นาสวน,71250
ศรีสวัสดิ์ > หนองเป็ด > 71250,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ศรีสวัสดิ์,หนองเป็ด,71250
ศรีสวัสดิ์ > เขาโจด > 71220,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ศรีสวัสดิ์,เขาโจด,71220
ศรีสวัสดิ์ > แม่กระบุง > 71250,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,ศรีสวัสดิ์,แม่กระบุง,71250
สังขละบุรี > ปรังเผล > 71240,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,สังขละบุรี,ปรังเผล,71240
สังขละบุรี > หนองลู > 71240,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,สังขละบุรี,หนองลู,71240
สังขละบุรี > ไล่โว่ > 71240,กาญจนบุรี,71,กาญจนบุรี เขต 5,5,สังขละบุรี,ไล่โว่,71240
ท่ามะกา > ดอนขมิ้น > 71120,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,ดอนขมิ้น,71120
ท่ามะกา > ดอนชะเอม > 71130,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,ดอนชะเอม,71130
ท่ามะกา > ตะคร้ำเอน > 71130,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,ตะคร้ำเอน,71130
ท่ามะกา > ท่ามะกา > 71120,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,ท่ามะกา,71120
ท่ามะกา > ท่าเรือ > 71130,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,ท่าเรือ,71130
ท่ามะกา > ท่าเสา > 71120,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,ท่าเสา,71120
ท่ามะกา > ท่าไม้ > 71120,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,ท่าไม้,71120
ท่ามะกา > พงตึก > 71120,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,พงตึก,71120
ท่ามะกา > พระแท่น > 71130,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,พระแท่น,71130
ท่ามะกา > ยางม่วง > 71120,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,ยางม่วง,71120
ท่ามะกา > สนามแย้ > 70190,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,สนามแย้,70190
ท่ามะกา > หนองลาน > 71130,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,หนองลาน,71130
ท่ามะกา > หวายเหนียว > 71120,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,หวายเหนียว,71120
ท่ามะกา > อุโลกสี่หมื่น > 71130,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,อุโลกสี่หมื่น,71130
ท่ามะกา > เขาสามสิบหาบ > 71120,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,เขาสามสิบหาบ,71120
ท่ามะกา > แสนตอ > 71130,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,แสนตอ,71130
ท่ามะกา > โคกตะบอง > 71120,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,ท่ามะกา,โคกตะบอง,71120
พนมทวน > ดอนตาเพชร > 71140,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,พนมทวน,ดอนตาเพชร,71140
พนมทวน > พนมทวน > 71140,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,พนมทวน,พนมทวน,71140
พนมทวน > พังตรุ > 71140,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,พนมทวน,พังตรุ,71140
พนมทวน > รางหวาย > 71170,กาญจนบุรี,71,กาญจนบุรี เขต 3,3,พนมทวน,รางหวาย,71170
ชะอำ > ชะอำ > 76120,เพชรบุรี,76,เพชรบุรี เขต 2,2,ชะอำ,ชะอำ,76120
ชะอำ > ดอนขุนห้วย > 76120,เพชรบุรี,76,เพชรบุรี เขต 2,2,ชะอำ,ดอนขุนห้วย,76120
ชะอำ > นายาง > 76120,เพชรบุรี,76,เพชรบุรี เขต 2,2,ชะอำ,นายาง,76120
ชะอำ > บางเก่า > 76120,เพชรบุรี,76,เพชรบุรี เขต 2,2,ชะอำ,บางเก่า,76120
ชะอำ > สามพระยา > 76120,เพชรบุรี,76,เพชรบุรี เขต 2,2,ชะอำ,สามพระยา,76120
ชะอำ > หนองศาลา > 76120,เพชรบุรี,76,เพชรบุรี เขต 2,2,ชะอำ,หนองศาลา,76120
ชะอำ > ห้วยทรายเหนือ > 76120,เพชรบุรี,76,เพชรบุรี เขต 2,2,ชะอำ,ห้วยทรายเหนือ,76120
ชะอำ > เขาใหญ่ > 76120,เพชรบุรี,76,เพชรบุรี เขต 2,2,ชะอำ,เขาใหญ่,76120
ชะอำ > ไร่ใหม่พัฒนา > 76120,เพชรบุรี,76,เพชรบุรี เขต 2,2,ชะอำ,ไร่ใหม่พัฒนา,76120
ท่ายาง > กลัดหลวง > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,กลัดหลวง,76130
ท่ายาง > ท่าคอย > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,ท่าคอย,76130
ท่ายาง > ท่ายาง > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,ท่ายาง,76130
ท่ายาง > ท่าแลง > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,ท่าแลง,76130
ท่ายาง > ท่าไม้รวก > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,ท่าไม้รวก,76130
ท่ายาง > บ้านในดง > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,บ้านในดง,76130
ท่ายาง > ปึกเตียน > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,ปึกเตียน,76130
ท่ายาง > มาบปลาเค้า > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,มาบปลาเค้า,76130
ท่ายาง > ยางหย่อง > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,ยางหย่อง,76130
ท่ายาง > วังไคร้ > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,วังไคร้,76130
ท่ายาง > หนองจอก > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,หนองจอก,76130
ท่ายาง > เขากระปุก > 76130,เพชรบุรี,76,เพชรบุรี เขต 2,2,ท่ายาง,เขากระปุก,76130
นาจะหลวย > นาจะหลวย > 34280,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,นาจะหลวย,นาจะหลวย,34280
นาจะหลวย > บ้านตูม > 34280,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,นาจะหลวย,บ้านตูม,34280
นาจะหลวย > พรสวรรค์ > 34280,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,นาจะหลวย,พรสวรรค์,34280
นาจะหลวย > โนนสมบูรณ์ > 34280,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,นาจะหลวย,โนนสมบูรณ์,34280
นาจะหลวย > โนนสวรรค์ > 34280,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,นาจะหลวย,โนนสวรรค์,34280
นาจะหลวย > โสกแสง > 34280,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,นาจะหลวย,โสกแสง,34280
บุณฑริก > คอแลน > 34230,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,บุณฑริก,คอแลน,34230
บุณฑริก > นาโพธิ์ > 34230,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,บุณฑริก,นาโพธิ์,34230
บุณฑริก > บัวงาม > 34230,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,บุณฑริก,บัวงาม,34230
บุณฑริก > บ้านแมด > 34230,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,บุณฑริก,บ้านแมด,34230
บุณฑริก > หนองสะโน > 34230,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,บุณฑริก,หนองสะโน,34230
บุณฑริก > ห้วยข่า > 34230,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,บุณฑริก,ห้วยข่า,34230
บุณฑริก > โนนค้อ > 34230,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,บุณฑริก,โนนค้อ,34230
บุณฑริก > โพนงาม > 34230,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,บุณฑริก,โพนงาม,34230
สิรินธร > โนนก่อ > 34350,อุบลราชธานี,34,อุบลราชธานี เขต 9,9,สิรินธร,โนนก่อ,34350
เมืองอุบลราชธานี > กระโสบ > 34000,อุบลราชธานี,34,อุบลราชธานี เขต 1,1,เมืองอุบลราชธานี,กระโสบ,34000
เมืองอุบลราชธานี > กุดลาด > 34000,อุบลราชธานี,34,อุบลราชธานี เขต 1,1,เมืองอุบลราชธานี,กุดลาด,34000
เมืองอุบลราชธานี > ขามใหญ่ > 34000,อุบลราชธานี,34,อุบลราชธานี เขต 1,1,เมืองอุบลราชธานี,ขามใหญ่,34000
เมืองอุบลราชธานี > ปทุม > 34000,อุบลราชธานี,34,อุบลราชธานี เขต 1,1,เมืองอุบลราชธานี,ปทุม,34000
เมืองอุบลราชธานี > หนองบ่อ > 34000,อุบลราชธานี,34,อุบลราชธานี เขต 1,1,เมืองอุบลราชธานี,หนองบ่อ,34000
เมืองอุบลราชธานี > แจระแม > 34000,อุบลราชธานี,34,อุบลราชธานี เขต 1,1,เมืองอุบลราชธานี,แจระแม,34000
เมืองอุบลราชธานี > ในเมือง > 34000,อุบลราชธานี,34,อุบลราชธานี เขต 1,1,เมืองอุบลราชธานี,ในเมือง,34000
เดชอุดม > ทุ่งเทิง > 34160,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,เดชอุดม,ทุ่งเทิง,34160
ทุ่งศรีอุดม > กุดเรือ > 34160,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,ทุ่งศรีอุดม,กุดเรือ,34160
ทุ่งศรีอุดม > นาห่อม > 34160,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,ทุ่งศรีอุดม,นาห่อม,34160
ทุ่งศรีอุดม > นาเกษม > 34160,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,ทุ่งศรีอุดม,นาเกษม,34160
ทุ่งศรีอุดม > หนองอ้ม > 34160,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,ทุ่งศรีอุดม,หนองอ้ม,34160
ทุ่งศรีอุดม > โคกชำแระ > 34160,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,ทุ่งศรีอุดม,โคกชำแระ,34160
น้ำขุ่น > ขี้เหล็ก > 34260,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,น้ำขุ่น,ขี้เหล็ก,34260
น้ำขุ่น > ตาเกา > 34260,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,น้ำขุ่น,ตาเกา,34260
น้ำขุ่น > โคกสะอาด > 34260,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,น้ำขุ่น,โคกสะอาด,34260
น้ำขุ่น > ไพบูลย์ > 34260,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,น้ำขุ่น,ไพบูลย์,34260
น้ำยืน > บุเปือย > 34260,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,น้ำยืน,บุเปือย,34260
น้ำยืน > ยาง > 34260,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,น้ำยืน,ยาง,34260
น้ำยืน > ยางใหญ่ > 34260,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,น้ำยืน,ยางใหญ่,34260
น้ำยืน > สีวิเชียร > 34260,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,น้ำยืน,สีวิเชียร,34260
น้ำยืน > เก่าขาม > 34260,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,น้ำยืน,เก่าขาม,34260
น้ำยืน > โซง > 34260,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,น้ำยืน,โซง,34260
น้ำยืน > โดมประดิษฐ์ > 34260,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,น้ำยืน,โดมประดิษฐ์,34260
สำโรง > ขามป้อม > 34360,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,สำโรง,ขามป้อม,34360
สำโรง > ค้อน้อย > 34360,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,สำโรง,ค้อน้อย,34360
สำโรง > หนองไฮ > 34360,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,สำโรง,หนองไฮ,34360
สำโรง > โคกสว่าง > 34360,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,สำโรง,โคกสว่าง,34360
สำโรง > โนนกลาง > 34360,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,สำโรง,โนนกลาง,34360
สำโรง > โนนกาเล็น > 34360,อุบลราชธานี,34,อุบลราชธานี เขต 10,10,สำโรง,โนนกาเล็น,34360
วารินชำราบ > คำขวาง > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,คำขวาง,34190
วารินชำราบ > คำน้ำแซบ > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,คำน้ำแซบ,34190
วารินชำราบ > คูเมือง > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,คูเมือง,34190
วารินชำราบ > ท่าลาด > 34310,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,ท่าลาด,34310
วารินชำราบ > ธาตุ > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,ธาตุ,34190
วารินชำราบ > บุ่งหวาย > 34310,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,บุ่งหวาย,34310
วารินชำราบ > บุ่งไหม > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,บุ่งไหม,34190
วารินชำราบ > วารินชำราบ > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,วารินชำราบ,34190
วารินชำราบ > สระสมิง > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,สระสมิง,34190
วารินชำราบ > หนองกินเพล > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,หนองกินเพล,34190
วารินชำราบ > ห้วยขะยูง > 34310,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,ห้วยขะยูง,34310
วารินชำราบ > เมืองศรีไค > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,เมืองศรีไค,34190
วารินชำราบ > แสนสุข > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,แสนสุข,34190
วารินชำราบ > โนนผึ้ง > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,โนนผึ้ง,34190
วารินชำราบ > โนนโหนน > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,โนนโหนน,34190
วารินชำราบ > โพธิ์ใหญ่ > 34190,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,วารินชำราบ,โพธิ์ใหญ่,34190
สำโรง > บอน > 34360,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,สำโรง,บอน,34360
สำโรง > สำโรง > 34360,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,สำโรง,สำโรง,34360
สำโรง > โคกก่อง > 34360,อุบลราชธานี,34,อุบลราชธานี เขต 4,4,สำโรง,โคกก่อง,34360
โขงเจียม > คำเขื่อนแก้ว > 34220,อุบลราชธานี,34,อุบลราชธานี เขต 7,7,โขงเจียม,คำเขื่อนแก้ว,34220
โขงเจียม > นาโพธิ์กลาง > 34220,อุบลราชธานี,34,อุบลราชธานี เขต 7,7,โขงเจียม,นาโพธิ์กลาง,34220
โขงเจียม > หนองแสงใหญ่ > 34220,อุบลราชธานี,34,อุบลราชธานี เขต 7,7,โขงเจียม,หนองแสงใหญ่,34220
โขงเจียม > ห้วยยาง > 34220,อุบลราชธานี,34,อุบลราชธานี เขต 7,7,โขงเจียม,ห้วยยาง,34220
โขงเจียม > ห้วยไผ่ > 34220,อุบลราชธานี,34,อุบลราชธานี เขต 7,7,โขงเจียม,ห้วยไผ่,34220
โขงเจียม > โขงเจียม > 34220,อุบลราชธานี,34,อุบลราชธานี เขต 7,7,โขงเจียม,โขงเจียม,34220
พิบูลมังสาหาร > ทรายมูล > 34110,อุบลราชธานี,34,อุบลราชธานี เขต 7,7,พิบูลมังสาหาร,ทรายมูล,34110
พิบูลมังสาหาร > ระเว > 34110,อุบลราชธานี,34,อุบลราชธานี เขต 7,7,พิบูลมังสาหาร,ระเว,34110
ศรีเมืองใหม่ > คำไหล > 34250,อุบลราชธานี,34,อุบลราชธานี เขต 7,7,ศรีเมืองใหม่,คำไหล,34250
ศรีเมืองใหม่ > ดอนใหญ่ > 34250,อุบลราชธานี,34,อุบลราชธานี เขต 7,7,ศรีเมืองใหม่,ดอนใหญ่,34250
ศรีเมืองใหม่ > ตะบ่าย > 34250,อุบลราชธานี,34,อุบลราชธานี เขต 7,7,ศรีเมืองใหม่,ตะบ่าย,34250
